User-ID;ISBN;Book-Rating
53256;20868308;10
53281;60090367;0
53300;6925200;0
53300;6928110;0
53300;6928137;0
53300;6928145;0
53458;29106958;4
53686;6543545;5
53729;1049879;0
53729;2323338;0
53729;6148891;0
53729;6542018;0
53729;6719465;0
53729;6722946;0
53729;30120608;0
53729;30514924;0
53729;43202268;0
53741;4701674;9
53767;24182001;10
53846;25372300;0
54091;25003305;8
54142;60090383;0
54193;60086386;6
54206;60084456;0
54218;20418809;0
54218;60099089;0
54412;7170866;6
54497;60099089;0
54616;60008725;7
54627;6512674;8
54652;28610415;5
54652;60081597;3
54838;6550924;0
54898;30633931;10
54898;60012781;0
54911;44408331;0
54946;2257203;8
54948;6391745;7
55075;20518706;8
55075;20961502;0
55137;25180401;10
55142;20198817;8
55187;20258801;0
55187;20411502;0
55187;20885105;0
55187;30575540;0
55187;60006641;0
55197;6171966;5
55197;6175473;7
55409;6383777;0
55490;20518501;8
55490;28618874;10
55490;28621573;7
55490;28621697;10
55490;29356504;8
55492;20199201;0
55492;20427859;0
55492;20442009;0
55492;20442106;0
55492;20442203;10
55492;20442300;0
55492;20442408;0
55492;20442505;0
55492;20442602;0
55492;20518706;0
55492;20700105;0
55492;30045541;0
55492;30077605;0
55492;30162394;0
55492;30262860;0
55492;60092645;0
55548;20280505;8
55720;60092165;0
55734;2254271;0
55783;28639693;10
55858;20442203;0
55892;30635519;0
55927;20449313;0
56103;2258587;0
56116;30056144;6
56246;6392466;5
56271;2555565;8
56271;3272109;0
56271;6174094;0
56271;6356702;0
56271;6388922;0
56271;6514278;0
56271;6541593;0
56271;6723845;0
56271;6742939;7
56271;6916147;0
56271;7122039;0
56271;7164076;7
56271;60005424;0
56272;28644662;0
56288;7123469;10
56399;1845039;10
56399;4588010;10
56399;6170056;0
56399;6176089;0
56399;6742939;10
56399;7102216;10
56399;7103352;10
56399;7103360;10
56399;7105150;10
56399;7116993;10
56399;20259506;0
56399;20486200;10
56399;30474868;10
56399;44402449;10
56399;60012331;10
56447;20418809;0
56447;20868308;0
56447;20868804;0
56447;27092305;0
56447;28616111;0
56447;30046181;0
56447;30225140;0
56447;30249864;0
56447;30343984;0
56447;30469341;0
56447;30630134;0
56447;30746949;0
56514;2259834;9
56554;60008032;0
56554;60090367;10
56554;60090375;10
56554;60090383;10
56654;28643186;5
56797;60001445;0
56804;60090375;1
56856;4723724;0
56856;6148891;0
56856;60001941;0
56856;60089539;0
56897;7156154;0
56959;20407009;10
56959;25688707;0
56959;26305909;8
56959;27916405;10
56959;29638607;10
56959;30597838;10
56959;60007834;10
56959;60083255;0
56977;6510973;7
57072;30119502;9
57255;60097825;8
57308;20199201;6
57449;6514588;7
57697;20768702;8
57725;2243962;0
57951;20518501;10
57989;20199309;9
58152;2261022;7
58257;60009292;0
58363;30442818;0
58407;4709934;8
58458;6548830;0
58458;7155115;0
58482;60011572;10
58612;25211404;0
58757;2258560;7
58768;26071509;5
58776;20518501;0
58792;60012781;9
58816;60011912;0
58866;20811853;0
58902;6550789;0
58911;2251930;0
59150;20188706;0
59150;20442009;0
59150;20442106;0
59150;20442203;0
59150;20442300;0
59150;20442408;0
59150;20442505;0
59150;20442602;0
59172;6485936;0
59172;30032679;0
59189;60008296;0
59206;6711286;0
59209;20811853;0
59254;60008776;7
59269;20198825;5
59297;7149980;0
59304;6514480;0
59333;20811853;0
59486;60081961;9
59504;20225601;9
59559;60007788;8
59616;2558122;0
59616;6364896;6
59616;6544959;0
59656;28604199;8
59797;6716032;0
59820;20819706;0
59971;60083816;0
60244;6345549;0
60244;7154615;8
60244;20125305;0
60244;20383142;0
60244;20427859;0
60244;20868308;9
60244;25994611;0
60244;27367800;0
60244;27476901;0
60244;28604385;0
60244;60008725;0
60244;60012781;0
60244;60084405;8
60244;60086386;0
60244;60096195;0
60244;60097469;8
60244;60097914;0
60263;20446500;0
60277;20411502;0
60277;20705301;0
60277;20762003;0
60277;20764502;0
60278;60092963;0
60319;30617332;9
60319;60084626;0
60337;20223706;0
60368;25196359;0
60424;44403070;7
60424;46120483;5
60427;6497993;0
60443;6379834;5
60586;6640621;7
60586;6640672;6
60586;7154615;0
60621;30002060;7
60626;2237458;0
60626;2243954;0
60707;20088248;7
60707;20259115;0
60707;20296703;9
60707;20427859;9
60707;20434804;9
60707;20545304;6
60707;20545401;0
60707;60005521;0
60707;60096098;9
60787;7110219;9
60787;28618734;8
60858;20864906;6
61028;60001801;0
61147;2191792;10
61147;2192152;10
61147;2199009;9
61162;20700105;7
61207;28642082;5
61237;7141076;8
61307;60085444;9
61619;20130805;0
61619;20811853;0
61619;25483307;0
61619;60005548;0
61619;60008369;0
61619;60008725;0
61667;4705440;0
61667;7143923;0
61704;7141084;8
61901;25196359;9
61901;28600266;8
61901;60087439;8
61901;60090251;0
61995;27583600;8
62009;7149980;0
62193;60013524;0
62193;60083255;0
62272;60006331;0
62303;6550649;8
62316;28639588;7
62339;4127854;8
62339;48230871;10
62348;30000920;0
62381;28617525;7
62426;6119190;0
62426;6326587;0
62542;60008032;0
62558;20427107;0
62667;60002069;6
62670;60008903;0
62735;28604199;0
62755;7141076;0
62777;20306652;8
62862;2243962;4
62881;20518706;0
62891;20199600;10
62891;20519001;7
62895;4701674;0
62895;6550924;7
62895;6716652;5
62918;60008776;8
62919;20199309;0
62919;20199708;5
62958;23454741;8
62966;60086386;8
62966;60096195;0
62997;30491916;0
63048;30632536;6
63243;60002492;0
63394;30576687;10
63404;2740958;0
63405;7133235;0
63506;60092645;0
63595;60001453;0
63595;60092653;0
63595;60092661;0
63595;60092963;9
63714;1953877;10
63714;2176181;9
63714;2190915;10
63714;2558661;10
63714;4704932;10
63714;6379702;8
63714;7122861;9
63714;7127936;10
63714;7144172;8
63714;20429819;10
63714;23728213;9
63714;25729853;8
63714;28623908;9
63717;6512208;9
63854;60011904;0
63938;6481558;0
63938;60007575;0
63938;60084405;0
63956;28619498;7
63956;30632366;0
63956;30640768;0
64010;6716652;9
64015;27110303;0
64096;60096675;9
64240;60083948;6
64241;20442300;0
64241;20442408;0
64241;25837508;0
64241;30686784;6
64333;60006641;10
64344;28277775;10
64344;30512379;10
64400;60088613;0
64436;60012781;8
64436;60080817;0
64436;60086386;6
64436;60096209;0
64558;20441509;0
64629;28636651;8
64629;60014342;6
64706;60089199;0
64743;60008776;0
64914;20236107;0
64946;28638522;5
64946;60084413;0
65058;6541038;0
65218;30751977;0
65258;20298919;0
65258;20868804;0
65258;20869002;0
65258;28604032;8
65258;30538173;5
65513;6391745;6
65584;60011912;7
65665;6860524;8
65665;48231398;0
65769;20302754;0
65769;20869207;0
65775;20198817;0
65784;60002530;0
65844;7163541;8
65853;28622480;7
65946;25758918;0
66054;60084405;0
66055;20518609;0
66100;60086246;9
66129;30636973;8
66385;60087382;0
66443;7105665;9
66443;60085444;0
66443;60085452;0
66443;60086246;7
66443;60086386;0
66443;60090367;10
66574;60007788;0
66622;60096195;0
66624;20700202;5
66680;60008873;7
66680;60012897;0
66699;6375340;8
66797;30118514;1
66797;30621577;9
66842;28646851;10
66853;20199600;0
66853;20519001;0
66878;20442408;10
66878;20811853;0
66942;24040908;7
66942;43510744;9
66942;44421931;9
67025;20306652;5
67198;60005424;0
67199;60012331;0
67248;60096195;8
67298;60092661;0
67358;60012811;10
67402;30706998;0
67415;60011912;9
67445;2244098;0
67515;20545509;5
67515;44408471;0
67542;60090251;8
67544;2005018;8
67544;2243954;0
67544;2244098;7
67544;20811853;7
67663;60014091;0
67708;2243776;7
67826;60090383;8
67829;60096195;0
67840;20545304;7
67840;26171805;0
67840;60094117;0
67840;60095288;0
68067;6547745;8
68185;6511767;0
68249;28615735;0
68249;28630351;0
68249;60002492;8
68412;6550266;0
68412;6722970;8
68478;6548830;0
68555;7154615;3
68555;20435207;0
68555;28626354;8
68555;28628594;8
68743;2160099;8
68760;2199793;10
68873;2243016;3
68886;2252031;7
68887;41210190;5
68984;20198906;0
69042;6161529;0
69042;6472184;10
69042;27334635;0
69078;1952803;7
69078;7141076;0
69078;24182001;8
69078;28653343;8
69078;30009995;8
69078;30773253;8
69078;60002093;0
69147;6550649;0
69211;23062517;5
69211;23602406;8
69211;30640768;7
69232;60009659;0
69355;60002492;0
69355;60086661;0
69378;60083948;7
69389;30850746;6
69405;6176100;0
69405;60080841;0
69405;60092181;0
69411;7170866;2
69507;6145922;0
69507;6163041;0
69697;60001453;0
69697;60002050;0
69697;60009241;0
69697;60086386;0
69697;60092653;0
69721;2251760;0
69747;6930387;0
69775;28615980;0
69790;7154615;7
69981;60007834;3
70052;6550576;0
70065;6479383;8
70065;28608380;0
70147;6119875;0
70147;6743773;0
70222;6861296;0
70291;6542018;0
70415;28643720;0
70415;30000831;10
70504;6485294;6
70510;27357813;8
70557;6472648;0
70571;28616340;10
70594;60005688;9
70594;60083956;8
70628;6547613;0
70628;6547834;0
70649;29190959;7
70649;60096209;10
70703;6548830;7
70703;20199708;8
70740;2222752;5
70740;2224682;0
70740;6171982;0
70740;7130058;7
70969;1811819;8
70981;20198817;10
71081;6386512;0
71081;28630394;8
71201;28620283;7
71207;28603958;7
71207;60008024;6
71227;6481558;0
71234;60081686;0
71336;60096209;10
71423;6498213;0
71470;6385621;9
71470;30029945;0
71490;60096195;8
71493;60083255;0
71497;20446500;0
71497;27746054;0
71497;28604199;0
71712;2550563;0
71712;60083255;0
71753;60090251;10
71777;60096195;9
71799;28620100;0
71831;20794304;0
71837;2558122;10
71850;60095296;7
71900;30718562;0
71900;60092645;0
71902;20700105;9
72028;20264763;0
72214;2243792;10
72214;2255081;7
72247;60094850;0
72273;20199600;0
72352;60001453;0
72352;60098538;0
72379;20198906;0
72451;6375340;0
72451;6472184;0
72451;6473024;0
72451;44401531;7
72470;60008776;0
72573;6547834;0
72601;60090367;0
72636;28604202;0
72707;60008032;0
72785;20518609;6
72831;6719619;6
72914;44406452;6
72915;20868308;9
72946;7141076;8
72950;20198817;8
73044;60096195;0
73045;6481760;0
73053;28603788;0
73059;60095482;8
73091;60084049;4
73114;20139713;7
73127;7121326;0
73196;28617479;0
73196;28628616;0
73394;6513492;0
73394;6514480;0
73394;20415133;0
73394;44409494;0
73394;60001801;0
73394;60002530;0
73394;60005521;0
73394;60012382;0
73394;60085452;0
73394;60086246;0
73394;60086386;0
73394;60090375;0
73394;60096071;0
73394;60096101;0
73394;60096160;0
73394;60096195;0
73394;60096209;0
73394;60097469;0
73486;20199600;9
73504;6132138;6
73651;20427115;0
73651;60085444;0
73681;7119860;7
73841;30615526;0
73897;20869002;0
73923;25176501;0
73923;28611276;0
73923;60009462;0
73923;60094850;0
73923;60097825;8
73976;2250101;7
74056;28631412;10
74329;6751350;0
74356;60083263;8
74601;20198817;8
74665;20518706;0
74665;20519001;0
74665;30626285;0
74689;20442807;0
74689;27420353;0
74689;28604202;9
74691;20360754;5
74709;60007230;0
74758;60008032;0
74782;6476325;0
74782;6512062;0
74801;24288101;0
74833;30440769;0
74833;60096195;8
74926;20418809;0
75089;60008776;0
75096;60013125;8
75187;2558122;0
75491;25607006;0
75591;20264771;0
75591;20264852;8
75591;20446500;0
75591;20554109;0
75595;6543901;0
75701;60085444;9
75762;60008776;7
75764;30137462;10
75783;30865727;5
75860;6514480;0
75860;20810903;0
75860;60008032;0
75860;60083298;0
75860;60085444;0
75860;60085452;0
75860;60090383;0
75860;60092661;0
75860;60096195;0
75860;60096683;0
76019;2253178;8
76223;28604199;8
76253;60008024;0
76350;6329101;3
76352;1981625;0
76352;20198906;0
76352;20446500;0
76352;27862704;0
76352;30633338;0
76352;60001445;0
76352;60001453;0
76352;60001801;0
76352;60002069;0
76352;60002077;0
76352;60004703;0
76352;60008776;0
76352;60083255;0
76352;60090529;0
76352;60092661;0
76355;6550576;6
76426;23285192;8
76458;26284707;0
76458;60012811;7
76482;60087439;0
76499;20198817;5
76499;20209851;10
76499;24096903;5
76499;24206202;10
76499;28025008;10
76499;29021006;10
76499;29166764;10
76530;60083956;4
76576;20442009;0
76626;1052039;0
76626;2190915;0
76626;4125576;7
76626;4356373;10
76626;4588185;0
76626;6248357;0
76626;6371248;9
76626;6380905;0
76626;6548830;0
76626;6550789;8
76626;6742947;9
76626;7105665;3
76626;7110928;0
76626;7144350;10
76626;20427859;0
76626;24202002;0
76626;27358704;0
76626;27627403;9
76626;48270202;6
76626;60007192;9
76626;60013125;8
76626;60014342;0
76626;60082070;0
76661;28740025;9
76741;6475272;6
76942;2210843;0
76942;2215470;0
76942;6117252;0
76942;6511767;8
76942;30206561;0
76957;28280652;0
77304;30060125;0
77304;30568943;0
77383;20199600;0
77480;20891504;0
77480;25211404;0
77491;20545401;0
77559;26890380;10
77671;20264801;0
77745;60013125;9
77753;20407114;3
77772;20442505;0
77940;60001445;0
77940;60001453;0
77940;60002069;0
77940;60002077;0
77940;60009241;0
77940;60085444;0
77940;60092645;0
77940;60092653;0
77940;60092661;0
77940;60096101;0
77971;6170552;0
78016;25473905;6
78212;60008032;5
78341;60096675;0
78346;28622049;9
78506;7100787;0
78550;7110928;0
78553;30061091;10
78553;60008032;0
78617;20509871;0
78619;44409109;9
78774;6371647;8
78774;6546684;8
78778;60086386;5
78783;6368212;0
78783;60002050;0
78783;60008032;0
78783;60009241;0
78783;60012897;0
78783;60085452;0
78783;60092971;0
78783;60096195;0
78783;60098538;0
78834;20264763;0
78834;23376627;0
78834;25429655;0
78834;44409494;10
78834;60008776;0
78834;60093463;0
78834;60097469;10
78841;60084405;0
78841;60085568;0
78846;20383142;0
78846;20868308;0
78973;6157629;8
78973;6547613;7
78973;28604199;9
78973;60090367;0
78997;20427859;0
79006;20418809;10
79182;60011912;0
79186;4722647;0
79186;60001801;0
79186;60013494;0
79186;60013524;0
79186;60082151;0
79215;60082739;0
79266;60092653;8
79285;28471407;10
79441;26128101;8
79441;26205408;9
79441;28604954;8
79441;30056276;8
79441;30085373;8
79441;30138663;8
79441;30149010;8
79441;30172217;8
79441;30206812;8
79441;30448565;8
79441;30448611;8
79441;30477166;8
79441;30491762;8
79441;30491819;8
79441;30491916;8
79441;30597889;8
79441;30615224;8
79441;30616565;7
79441;30616573;8
79441;30617316;8
79441;30617324;8
79441;30617332;8
79475;20218079;0
79556;2261804;5
79556;6530397;0
79754;60001445;0
79916;4133803;0
79923;6385389;0
79942;2258587;0
79942;6170218;0
79942;6548539;0
79942;7170866;0
79977;60099089;0
80028;30085373;9
80075;6498035;5
80075;6931960;0
80077;28633857;0
80202;23564202;0
80234;20442408;9
80234;20442505;9
80366;6474047;0
80371;6548539;0
80453;24181900;0
80477;7154615;0
80538;28604199;0
80555;2259877;0
80555;2740435;0
80683;20446500;0
80683;20518501;0
80683;29350352;0
80691;6548180;7
80810;28623029;7
81045;20198906;0
81045;20435207;0
81088;4586298;0
81128;60083948;3
81138;23153105;6
81249;60090367;4
81249;60090375;6
81274;2558122;8
81298;27077551;5
81311;60088613;6
81337;6472184;0
81368;60009241;0
81492;20446500;0
81492;26890143;0
81492;30603781;0
81492;60083948;0
81492;60086386;0
81560;6512801;6
81580;6280625;9
81609;6552196;0
81682;60008032;9
81682;60090367;0
81705;20518609;9
81759;60008873;0
81855;6547834;0
81855;6550649;0
81950;7137427;8
81977;60084456;6
81977;60086270;6
82082;20421907;8
82123;20223722;10
82123;30000726;10
82123;30216095;0
82280;2555298;6
82407;28608828;3
82497;60002050;8
82497;60092130;8
82511;6547834;10
82808;28604199;8
82831;20960808;0
82831;30597838;0
82831;30635446;0
82846;6498035;0
82893;28604202;0
82893;28713303;10
82893;29303605;0
82955;30554934;6
82961;6550878;7
82968;20519001;8
83034;28199227;0
83109;20264801;0
83109;60089539;6
83258;6742912;7
83287;20442009;0
83287;20442106;0
83287;20442408;0
83287;20442505;0
83443;60004746;9
83467;28611659;0
83496;28612787;0
83496;60009810;7
83631;28610083;7
83637;20198906;0
83637;28629418;0
83637;29079713;0
83646;60008032;6
83646;60008784;6
83666;60008024;0
83671;20197802;10
83707;30440769;0
83743;7102909;0
83743;28619633;0
84146;2255464;7
84263;25518518;4
84476;20868308;0
84537;60008946;10
84545;30149061;7
84716;6280358;0
84716;20867603;0
84716;20868502;0
84716;23162805;0
84716;25005731;0
84727;20125607;0
84732;30035627;5
84831;3252477;0
84831;4589777;0
84866;4109066;0
85033;60008873;10
85043;60080841;8
85233;60008903;9
85367;26890380;10
85426;44409575;0
85526;1055607;8
85526;2000288;0
85526;2005018;0
85526;2005050;0
85526;2005557;7
85526;6380263;6
85526;6481558;0
85526;60084405;0
85534;60007761;0
85656;20418809;0
85656;20442203;0
85701;60001801;0
85701;60090375;0
85701;60090383;0
85757;20199201;0
85757;20199708;0
85757;20418809;0
85757;20652909;0
85757;60084286;0
85872;7100922;7
85939;6541224;5
85984;6174116;0
85993;60008865;0
85993;60096861;0
86033;7113463;10
86033;30015030;0
86093;28636589;0
86107;60085444;6
86123;1010565;0
86123;6550924;10
86189;20425759;0
86189;20707509;0
86202;6547834;9
86202;6742939;0
86202;7100922;0
86202;20446500;0
86202;60005424;8
86202;60093579;0
86243;2215497;0
86243;6168760;0
86243;6173284;0
86243;6176747;0
86243;6385214;0
86243;6470173;0
86243;6510973;0
86243;6550231;0
86243;6932649;0
86243;20446500;8
86247;60006250;0
86303;27587703;0
86303;27588009;0
86555;60081651;9
86680;28626168;0
86835;2172739;0
86835;20103700;0
86835;60096772;9
86947;23061316;10
86947;30494702;10
86947;30894344;0
86965;20147953;10
87019;2233509;0
87141;20016700;7
87141;29353017;8
87141;60008725;0
87141;60084049;0
87141;60085630;0
87141;60089539;8
87257;20869207;0
87302;7170866;8
87333;6179401;0
87386;7100353;0
87491;6913822;7
87555;6543413;0
87555;7154615;0
87555;7163665;0
87555;20199600;0
87555;20345305;0
87555;20442009;0
87555;20442203;0
87555;20442300;0
87555;20442408;0
87555;20442505;0
87555;20442602;0
87555;20518307;0
87555;20519001;0
87555;20532105;0
87555;20811853;0
87555;28604032;0
87555;44408889;0
87555;60083247;0
87555;60097825;0
87746;25003305;0
87746;25152009;0
87746;26282003;0
87746;28638662;0
87746;28718704;0
87746;60008032;0
87938;60085452;6
87938;60096195;5
87943;20868901;0
87949;20812108;8
87974;29066867;0
87974;29359406;0
87974;44409494;0
87974;60007583;0
87974;60012730;0
88078;7110928;9
88111;20418000;0
88122;23385022;5
88229;60086661;0
88283;28603400;0
88283;28610741;8
88283;60005521;0
88283;60096071;0
88326;20868901;0
88412;20264801;10
88412;20518706;8
88412;20598904;8
88412;24316903;9
88435;60007192;0
88496;6550401;8
88677;60092963;8
88693;20442203;0
88693;20811853;8
88733;2553384;7
88733;20198906;0
88733;20199090;0
88733;20442009;8
88733;20442203;0
88733;20442300;8
88733;20442408;0
88733;20442602;8
88733;25439456;0
88733;25439472;8
88733;27345238;0
88733;27587703;0
88733;28608364;9
88733;28702514;7
88733;30049598;0
88733;30621976;0
88733;30621984;8
88733;60008725;0
88733;60013125;0
88793;60006331;9
88793;60008032;0
88793;60086386;0
88828;60096195;10
88882;60090383;0
89014;28604199;0
89128;20258801;0
89128;20259018;7
89128;20259115;7
89128;20259301;7
89128;20259409;7
89128;20259506;0
89128;20548907;7
89192;6156789;0
89332;6165109;4
89391;60008024;0
89475;28619552;7
89514;1952404;0
89551;28604199;0
89602;60090367;0
89602;60094397;0
89866;29177766;7
89870;28610873;0
89891;3701328;0
89913;60008032;7
89913;60086246;8
90075;60083247;0
90090;44409001;0
90192;20225601;0
90286;2557029;0
90286;7119887;7
90286;7170866;10
90372;60084413;0
90764;60008903;8
90766;6550193;8
90766;49201107;0
90766;60005505;10
90766;60011602;8
90850;20442203;10
90984;23381205;5
91026;60086246;0
91052;60096195;7
91113;60090375;8
91113;60090383;8
91203;6512062;7
91203;6548105;0
91203;7154127;0
91203;60090375;9
91425;6375952;0
91449;2197286;9
91449;6548253;0
91449;6550924;0
91449;6742947;0
91634;60007575;10
91647;60085444;6
91735;6545904;0
91832;30706238;0
91832;60083689;0
91931;6385400;9
91931;6485405;0
91931;6542549;0
91931;20442203;0
91931;20532105;0
92152;7154615;10
92215;28604199;6
92271;20442602;0
92405;60085444;0
92498;60007834;8
92652;6385389;0
92652;6385648;5
92652;28624491;5
92659;6909159;0
92853;2259877;0
92853;6540732;9
92853;6547834;0
92853;6550789;0
92853;7110928;5
92853;7126972;0
92861;2244098;0
92861;2255006;0
92861;2554062;0
92861;2554232;10
92861;20519001;0
92861;28619811;0
92861;60088796;8
92979;7612621;0
92981;60096195;0
93034;6374999;0
93034;60085495;8
93047;1056107;8
93047;6548180;8
93047;20093616;8
93047;20404808;0
93047;20868901;9
93047;24182001;0
93047;27118401;8
93047;27153800;7
93047;27364100;0
93047;27439003;0
93047;27859002;8
93047;30427061;0
93047;30489318;0
93047;30491967;8
93047;30560632;8
93047;30586240;8
93047;30624363;0
93047;60012358;7
93047;60013117;7
93047;60088877;0
93085;20519303;0
93141;20419201;5
93147;7106335;9
93147;7126972;0
93162;2157950;10
93207;60095288;0
93267;20199201;0
93334;6546684;0
93355;60012897;0
93363;20442009;0
93363;20442106;8
93363;20442203;0
93363;20442300;9
93363;20442408;0
93363;20442505;7
93363;20442602;0
93363;28629558;8
93363;28636198;0
93363;28636406;0
93363;28636589;7
93366;2000369;8
93370;60086246;0
93377;30615526;0
93377;44409281;5
93426;60001445;5
93426;60008032;8
93426;60009241;0
93426;60086246;7
93426;60096195;7
93629;20264801;9
93629;20435207;0
93629;30632366;8
93629;30636442;0
93698;2219808;0
93698;2224682;0
93698;30153913;5
93740;2189569;4
93790;20083157;0
94023;7106130;9
94023;7113323;10
94159;30457262;0
94242;20427115;9
94242;27183505;9
94242;60011939;8
94307;28618904;7
94347;6550789;7
94347;20188706;7
94347;60094850;0
94376;60002492;4
94494;60097825;0
94529;60007788;0
94547;2255731;0
94547;7128576;8
94570;20518501;0
94691;30321883;0
94730;7130848;0
94730;7156111;5
94744;4125576;8
94752;60014342;0
94853;2252341;9
94853;2317141;8
94853;6119875;0
94853;6722970;0
94853;6743773;0
94853;6913881;0
94853;6922066;0
94853;25444506;7
94853;27823202;0
94897;20421907;0
94923;24103209;0
94923;29215218;0
94923;30865727;0
94951;60012366;10
94951;60013117;10
94965;23607807;0
95010;2251000;7
95010;20931808;7
95043;20098014;10
95068;6492347;5
95173;60096195;6
95180;60094176;3
95193;25635700;0
95193;30416515;10
95193;30494265;10
95301;44423160;3
95353;30427517;8
95359;1056107;8
95359;20199309;0
95359;20446500;0
95359;20532105;0
95359;28604202;0
95359;60094850;0
95359;60096195;8
95359;60099453;7
95393;60081961;0
95574;26154609;0
95741;2243776;0
95867;6476333;7
95903;20125607;5
95923;26045702;0
95923;28610687;0
95932;7128568;7
95932;28604792;10
96054;2005018;0
96054;6177492;0
96054;20442505;0
96054;28629302;0
96054;60084405;0
96054;60084448;0
96324;6547834;0
96357;20868901;9
96357;60000961;6
96448;20442203;8
96473;1821504;0
96475;6173438;0
96475;6173454;0
96493;2212080;0
96493;6547834;0
96558;20449313;0
96596;60083255;0
96608;20442009;0
96608;20442505;8
96608;20442602;9
96679;7106572;0
96679;26315912;0
96679;60012897;0
96679;60086246;10
96819;2254131;8
96849;20442602;10
96876;41490355;10
96876;48230871;10
96962;60008725;6
97160;60004703;8
97208;60008873;4
97324;3300277;10
97428;2237520;8
97721;60008776;0
97754;60009292;9
97867;2251485;0
97874;28740173;8
97968;60002492;0
97972;6150624;9
98159;60008776;7
98234;6742939;6
98255;60000961;6
98297;6177018;0
98297;28604199;0
98322;20187505;0
98356;28629477;0
98356;28642775;0
98391;60001445;8
98391;60001453;9
98391;60001461;8
98391;60001801;8
98391;60002050;8
98391;60002069;8
98391;60002077;10
98391;60002697;8
98391;60002700;8
98391;60004606;8
98391;60004622;8
98391;60004746;10
98391;60005556;9
98391;60006617;10
98391;60008121;8
98391;60008245;8
98391;60008865;9
98391;60009241;9
98391;60011483;9
98391;60011904;9
98391;60012811;9
98391;60012900;8
98391;60013117;9
98391;60013133;10
98391;60013974;9
98391;60014253;9
98391;60081635;10
98391;60082070;9
98391;60082895;8
98391;60083263;10
98391;60083425;10
98391;60084707;9
98391;60086629;10
98391;60087358;8
98391;60087374;8
98391;60088575;9
98391;60089288;8
98391;60089296;8
98391;60092130;9
98391;60092149;5
98391;60092181;8
98391;60092645;8
98391;60092653;9
98391;60092661;5
98391;60092963;9
98391;60092971;8
98391;60093595;9
98391;60096209;8
98391;60097701;10
98391;60097973;10
98391;60098120;8
98391;60098538;8
98440;20136803;10
98468;25683004;0
98499;2000288;0
98499;2255243;0
98499;6474292;0
98499;60002492;0
98509;2000202;0
98510;2006502;0
98544;6376088;0
98547;60007230;0
98547;60086386;0
98547;60090367;0
98573;2163578;5
98573;6541569;0
98628;60011912;1
98647;6922007;8
98647;60084286;0
98647;60090367;0
98686;20442300;10
98686;25439456;5
98723;60008040;0
98741;6392776;0
98741;6545726;0
98741;7109490;0
98741;7154615;0
98741;20418809;0
98741;20868502;0
98741;23417706;0
98741;26217457;0
98741;28603869;0
98741;28619633;8
98741;28627598;0
98741;28637046;0
98741;30004381;0
98741;30070066;0
98741;30803012;0
98741;60000694;0
98741;60000708;0
98741;60008024;0
98741;60093137;0
98741;60096195;0
98747;20427115;0
98758;4704746;10
98758;28620143;0
98787;60006412;0
98787;60008032;7
98787;60090367;0
98864;20259700;0
98930;30181062;10
98930;60085444;0
99032;60084405;8
99051;20545304;8
99268;7170734;0
99391;20360754;8
99441;23237309;9
99441;60012781;9
99523;60085894;0
99630;28631064;3
99641;60001763;0
99641;60001771;0
99996;6385621;0
100088;6369553;10
100088;6550576;10
100088;7110928;10
100088;60008032;0
100088;60090367;0
100108;60094109;3
100176;6377157;7
100227;6514480;8
100227;60090367;0
100264;26887509;0
100459;28613279;0
100459;28729005;0
100459;60005726;7
100459;60086386;0
100459;60092653;0
100459;60096691;0
100546;28608852;0
100578;7128568;0
100594;6485200;10
100630;6551971;9
100644;6374085;0
100644;48230871;0
100644;60008490;0
100694;60083948;0
100694;60089555;5
100782;6742939;0
100782;30267226;7
100832;7154615;0
100846;28982371;0
100906;4707532;0
100906;20427859;0
100906;26217457;8
100906;28641477;0
100906;60004533;0
100906;60012781;0
100971;48200158;8
101035;60008032;0
101082;20804016;5
101091;60000805;8
101172;6479499;7
101172;6709931;7
101196;20198817;5
101209;28603958;8
101209;60001445;0
101209;60092971;0
101209;60095482;0
101305;7141076;0
101369;60005548;9
101392;27772403;0
101517;7108834;0
101536;60096209;8
101606;2000547;8
101606;2116286;6
101606;2245728;7
101606;6550924;6
101606;28612922;9
101606;60008776;8
101635;60097574;0
101731;2006588;8
101731;2240009;0
101731;6385176;7
101731;23251700;0
101737;60011912;0
101739;26284707;8
101851;6121071;0
101851;25074857;9
101851;28624114;0
101851;30579899;7
101876;20198906;0
101876;20199600;8
101876;20446500;0
101876;60088907;0
101876;60092661;0
101971;60014342;0
102061;20442505;0
102189;20519001;0
102284;60081597;0
102564;28620666;0
102647;20415133;7
102668;60008032;8
102676;20198817;0
102733;60008032;0
102758;2257203;0
102967;20125305;5
102967;20259115;0
102967;20418205;0
102967;20960808;0
102967;26885522;0
102967;27810739;0
102967;28609220;0
102967;28981677;0
102967;30125111;0
102967;60008032;0
102967;60014318;0
102967;60090375;0
102967;60093463;0
102970;30640075;0
103010;26217457;9
103026;26890380;0
103144;27354318;5
103191;60090375;5
103280;6143490;0
103304;20122802;0
103304;28604342;0
103348;28614518;8
103401;7127863;0
103515;2164868;8
103608;20518803;0
103630;20427115;0
103685;7110928;0
103705;60008024;0
103869;60008776;5
104018;7163541;5
104058;20868308;0
104058;30447216;0
104058;60083298;0
104072;30623774;0
104168;6281745;8
104168;6540732;10
104268;23933410;8
104278;60009241;0
104311;60008032;8
104311;60084022;6
